company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Edins Byggkranar AB,5569064586,3,40,Edin; Bo Patrik,4,6,Bo Edin Kranar Aktiebolag|Edins Byggkranar AB|Bro Skällsta 1:50 AB|Ellboda Fastighets AB
Savana Entreprenad AB,5590117072,2,68,Mijac; Veselin,31,34,Savana Holding AB|Savana Invest AB|Savana Entreprenad AB|Häringe Slott AB|Savana Stockholm AB|Fastighets AB Centrummåsen|Savana Kryss 8 Teti AB|Fastighets AB Centrumgillet|Lysithea Invest AB|Savana Litografen AB|Swedmart Aktiebolag|Häringe Fastigheter AB|Savana Tången 4 AB|Bostadsrättsföreningen Vintertullstorget 1|Tykopparen 11 AB|Fastighets AB Plommonträdet 7|Kultur & Bio Brandbergen AB|Gotlandsgatan 43 i Stockholm Ekonomisk förening|Förvaltnings AB Guldregnsbacken|Savana Söderby 2:60 Förvaltnings AB|Savana Tykopparen 11 Holding AB|Förvaltnings AB ProjCo|Västra Vilunda 6:77 Fastighets AB|Anastasia Holding AB|Fastighets AB Torpglaven|Savana IV Fastighets AB|Savana Söderby 2:61 Förvaltnings AB|Savana IX Fastighets AB|Bostadsrättsföreningen Koggen|Fastighets AB Malmjorden|Savana Industri- och Logistikpartner AB
Hyrex AB,5566269147,2,28,Söderkvist; Mats Robert,4,3,Hyrex AB|Grana Holding Aktiebolag|Alugo Aktiebolag|Hyrex Industri AB
Castella Entreprenad AB,5566144043,3,51,Kass Kawo; Samer,4,4,Castella Entreprenad AB|JK Medical AB|Kasskawo Invest AB|Bostadsrättsföreningen Reidmarlund
Miva Montage Aktiebolag,5563281244,3,48,Larsson; Erik Daniel,2,5,Miva Montage Aktiebolag|DL Invest AB
El Linjen TLA Aktiebolag,5563928455,4,51,Dolk; Carl Johan Peter,2,3,IN Stockholm Service AB|El Linjen TLA Aktiebolag
Byggtech i Stockholm AB,5565100889,4,60,Bergh; Fredrik Pontus Edwardsson,3,2,Berghs Innovation AB|Byggtech i Stockholm AB|Svenska Uppdragsbyrån Handelsbolag
Byggtech i Stockholm AB,5565100889,4,60,Bergh; Marita Charlotta,3,1,Byggtech i Stockholm AB|Berghs Innovation AB|Svenska Uppdragsbyrån Handelsbolag
Sustainable Energy Solutions Sweden Holding AB,5565305868,5,56,Wellenius; Carl-Fredrik Josef,4,28,Sustainable Energy Solutions Sweden Holding AB|Wessman drilling solution AB|SENS Geoenergy Storage AB|SENS Aruba AB
NVBS Anläggning AB,5590840061,4,42,Nyman; Lars Håkan,7,1,NVBS Projekt AB|NVBS Anläggning AB|NVBS Infra AB|NVBS Electric AB|NVBS Rail Nordics AB|NVBS Anläggning Nord AB|NVBS Rail AB
Cedervall Arkitekter AB,5561845073,7,59,Stillefors; Björn Ingmar,3,7,Berndtsson arkitekter AB|JML arkitekter AB|Cedervall Arkitekter AB
WAMA AB,5568463169,2,73,Damps; Marcin,3,2,Wama Entreprenad AB|AMSTO Entreprenad AB|WAMA AB
Mälar Sprinkler AB,5566318209,3,58,Karlsson; Johan Micael,2,3,Mälar Sprinkler AB|Bostadsrättsföreningen Elektrikern
TG11 Entreprenad AB,5591197834,3,43,Moricz; Henrik Alexander,10,5,TG11 Entreprenad AB|Defigo AB|Acenzi AB|Tule Bemanning AB|Coulix Consulting AB|Slättö PU 12 AB|61Invest AB|Bostadsrättsföreningen Snuggan|Hasselgårdens fastigheter AB|Go Mary AB
Looklet AB,5567736854,2,43,Koehn; Rolf Jannis,3,0,Friends of Ella AB|Puffin & Moth AB|Looklet AB
Byggunderhåll Produktion i Haninge AB,5564760329,3,59,Barvestig; Kjell Erik,7,4,Byggunderhåll Produktion i Haninge AB|KDLB i Stockholm Aktiebolag|RNIF i Handen AB|Ålsta Fastighet AB|KBS i Haninge AB|Barborg Förvaltning AB|KB Förvaltning i Haninge AB
Pool Store Sverige AB,5567121362,3,47,Regn‚r; Daniel Hans Rickard,5,6,Pool Store Sverige AB|Lövbrunna Fastighets AB|Industrihotellet i Vallentuna AB|Vaksala butiken AB|Regnér Zetterlund Holding AB
Fruängens Golv & Betong AB,5565397121,5,47,Klingsell; Fredrik Magnus,2,4,Fruängens Golv & Betong AB|Fruängens Golv AB
Edins Kranar Aktiebolag,5568249402,3,69,Edin; Elias Bo Christer,5,4,Edins Gruppen AB|Edins Kranar Aktiebolag|Mobilkranar Aktiebolag|Mobilkranföreningens Service Aktiebolag|Äggelunda Fastighets AB
Brunnberg & Forshed Arkitektkontor Aktiebolag,5562723113,14,52,Corp; Staffan,2,7,Brunnberg & Forshed Förvaltnings Aktiebolag|Brunnberg & Forshed Arkitektkontor Aktiebolag
Brunnberg & Forshed Arkitektkontor Aktiebolag,5562723113,14,52,Larsson Elander; Eva Ludmilla,3,4,Bofutura Ekonomisk förening|Brunnberg & Forshed Förvaltnings Aktiebolag|Brunnberg & Forshed Arkitektkontor Aktiebolag
Rope Access Sverige AB,5566395751,3,47,Andersson; Niklas Mattias,2,4,Rope Access Group Sverige AB|Rope Access Sverige AB
ABC-Ställningsmontage AB,5566168398,3,57,Bjelkenstedt; Björn Thomas,12,8,ABC Scaffholding AB|ABC-Ställningsmontage AB|ABC Bygghissar och Byggmaskiner AB|Entreprenadställningar i Stockholm AB|Extern Resurs i Falun AB|ABC Franchise AB|Björntjänst i Haninge AB|AB Stückeln|ABC Recycling AB|Bånudden Fastighets AB|Björntjänst Maskinuthyrning i Haninge AB|Extern Resurs i Örebro AB
Strategisk Arkitektur Fries & Ekeroth Aktiebolag,5564906575,6,50,Munck af Rosenschöld; C Johanna,1,0,Strategisk Arkitektur Fries & Ekeroth Aktiebolag
Telehantering i Stockholm Aktiebolag,5563717882,4,45,Egelstam; John Ebbe Hans,5,2,TH i Sverige AB|Telehantering i Stockholm Aktiebolag|Telehantering i Östersund AB|Telehantering i Göteborg AB|Östersund Aspnäs 6 AB
Tourn International AB (publ),5568007461,4,49,Stenman; Robin Michael,12,22,Tourn International AB (publ)|Tourn Media AB|HUBSO AB|Gravel Sweden AB|Code Club AB|Game Chest group AB (Publ)|HUBSO GROUP AB (publ)|Charge AB|Waid Media Handelsbolag|Stenman & Carlén AB|GOMI Capital AB (publ)|Northern Care AB
NIKLAS OSKAR GUNNAR ANDERSSON ENTREPRENAD AB,5569008484,2,44,Elgstrand; Rolf Tomas Reinhold,5,6,NIKLAS OSKAR GUNNAR ANDERSSON ENTREPRENAD AB|Struktina Entreprenad Aktiebolag|Elaktiebolaget NOGA i Stockholm|Struktina Förvaltning Aktiebolag|Rumours AB
Optocorp AB,5567236954,3,38,Holman; Gabriel Jacob Vilhelm,5,2,Optocorp AB|NC Network Construction AB|Optocorp Holding AB|AI Installation AB|AJVH Consulting AB
Storstadens Elentreprenader Aktiebolag,5565183620,3,65,Thorslund; Kaj Peter,8,4,Storstadens Elentreprenader Aktiebolag|Flying Brewery AB|Thorslunds El Aktiebolag|Storstadens Holding AB|TRIPULSOR Aktiebolag|Lagervägen 55 AB|Thorslunds Fastigheter AB|Enskede Fastigheter Stockholm AB
Ekensbergs Byggnads AB,5565685483,3,41,Heimdahl; Jonas Karl Erik,9,29,Ekensbergs Byggnads AB|P.A. Haglunds Måleri AB|Monika Gjertz AB|Etiketta AB|Breffan AB|Sentar AB|Praiha AB|Sentar Fastigheter AB|Sentar Byggnads AB
Nordic Gas Solutions AB,5568121296,3,53,Brolin; Lars Olov,4,5,Nordic Gas Solutions AB|Green Future Consulting|Polargas AB|Nordic Gas Solutions Holding AB
AO Entreprenadtjänst i Stockholm AB,5569952269,3,41,Melander; Jimmy,1,5,AO Entreprenadtjänst i Stockholm AB
Svensk Röranalys AB,5566169198,6,39,Liljeros; Eva Josefine,5,2,Svensk Röranalys AB|Procella Ventilation Aktiebolag|Repiper Solutions AB|Liljeros kast & val|Repiper AB
Svensk Röranalys AB,5566169198,6,39,Nilsson; Johan,2,3,Svensk Röranalys AB|Iret AB
HA Ventilation AB,5565088639,2,46,Modin; Sune Ingvar,4,5,HA Ventilation AB|ZM4 Invest AB|HA Ventilation Teknik AB|HA Ventilation Holding AB
Kylgruppen AB,5562349448,3,45,Linders; Anders,4,5,Kylgruppen AB|Kylgruppen Invest AB|Pignus invest AB|Kylgruppen Holding AB
SHH Bostadsproduktion AB,5568446271,4,55,Alvarsson; Lars Ragnar Fredrik,15,40,SERNEKE Group AB (publ)|SHH Bostad AB (publ)|SHH Bostadsproduktion AB|SHH Bostadsutveckling AB|SHH SF Produktion AB|Volabo projekt Östhamra AB|SHHNREP Produktion AB|SHH Invest nr 62 AB|FA Partners AB|SHH Projekt nr 62 AB|SHH Hjärup Projekt AB|SHH Hjärup Invest AB|SHH Samhällsfastigheter AB|SHHNREP Invest AB|SHH Invest nr 54 AB
NVBS Infra AB,5568971542,4,42,Nyman; Lars Håkan,7,1,NVBS Projekt AB|NVBS Anläggning AB|NVBS Infra AB|NVBS Electric AB|NVBS Rail Nordics AB|NVBS Anläggning Nord AB|NVBS Rail AB
Rosersbergs Byggnads Aktiebolag,5560877630,5,60,Smeds; Edvin Sten Michael,4,7,Rosersbergs Byggnads Aktiebolag|LINOLJEMÅLARNA I SIGTUNA Aktiebolag|Sjölin & Åkergren El Aktiebolag|Ekeby Rör AB
Firesafe Sverige AB,5562448430,3,54,Ameln; Morten Christian,2,28,Firesafe Protection i Sverige AB|Firesafe Sverige AB
Carlstedt Arkitekter Aktiebolag,5560700089,9,49,Ljungkvist; Stina Viktoria,2,4,Carlstedt Arkitekter Aktiebolag|Inre Kabinettet AB
R & R Markentreprenad Aktiebolag,5565291068,4,44,Helander; Raul Eerik,5,8,R & R Markentreprenad Aktiebolag|R & R Maskiner AB|Infra Competence AB|R & R Invest AB|Fastighetsaktiebolaget Lyftkranen Exploatering
Bröderna Näslund Byggare Aktiebolag,5565200713,3,56,Buckhöj; Jan,3,17,Fastkon AB|Bröderna Näslund Byggare Aktiebolag|Telge Kakeldesign AB
BVA Group AB,5569240582,4,57,Thil; Erik Tobias,4,1,BVA Group AB|BVA Bygg- och Industriservice AB|BVA Maskin AB|BVA Group Holding AB
Interoc Bygg AB,5590021605,3,52,Dahlberg; Magnus Gunnar,9,5,Interoc AB|Interoc Fasad AB|Interoc Bygg AB|Interoc Dörr & Fönster AB|Interoc Dörr & Fönster Syd AB|Interoc Plattsättning AB|Interoc VVS AB|Interoc Byggservice AB|Åskebro Byggkonsult AB
Finja Bemix Aktiebolag,5561173377,3,47,Pettersson; Karin Helena,1,2,Finja Bemix Aktiebolag
Pilbäck Mark & Anläggning AB,5568515992,2,46,Pilbäck; Fredrik Lars Olof,5,1,Pilbäck Mark & Anläggning AB|SIRASO AB|Johanna Pilbäck Invest AB|Fredrik Pilbäck Invest AB|Pilbäck Mark och Anläggning Holding AB
Mälardalens Spår och Anläggning AB,5566968102,2,50,Gustavsson; Michael,9,7,Mälardalens Spår och Anläggning AB|NS Recycling AB|MWE Maskin AB|MWE Fastigheter AB|MWE Event AB|MWE Fastigheter Holding AB|Hällby 5:72 i Nykvarn AB|Valsberga 5:9 i Strängnäs AB|MWE Holding AB
VTS Ventilation Aktiebolag,5563982320,3,54,Similä; Hannu Juhani,1,4,VTS Ventilation Aktiebolag
Hissen Elektro Mekanisk Verkstad Aktiebolag,5561012955,3,67,Holm; Carl Johan Marcus,3,8,Hissbyrån AB|Hissen Elektro Mekanisk Verkstad Aktiebolag|Aktiebolaget Marifa
Brunnberg & Forshed Förvaltnings Aktiebolag,5564241049,10,51,Corp; Staffan,2,7,Brunnberg & Forshed Förvaltnings Aktiebolag|Brunnberg & Forshed Arkitektkontor Aktiebolag
Brunnberg & Forshed Förvaltnings Aktiebolag,5564241049,10,51,Larsson Elander; Eva Ludmilla,3,4,Bofutura Ekonomisk förening|Brunnberg & Forshed Förvaltnings Aktiebolag|Brunnberg & Forshed Arkitektkontor Aktiebolag
Bröderna Siljendahl Måleri Aktiebolag,5561344309,3,46,Endrell; Conny Nils Gunnar,7,8,Måla i Skåne Aktiebolag|Bröderna Siljendahl Måleri Aktiebolag|Skånska Tak Entreprenad AB|Thermo-Fasad Aktiebolag|Södermalms Glas & Fönsterrenovering AB|Peter Nielsen Måleri AB|Måla i Sverige AB
Otovo AB,5591266092,2,41,Tighnavard Mollasarai; Babak,5,8,Otovo AB|Onlira AB|ONSUCO AB|European Distributed Energy Assets AB|European Distributed Energy Assets Holding AB
Valter Eklund Stenentreprenader AB,5560717463,3,47,Stjernborg; Mikael Nils Walter,6,10,Maxsten Aktiebolag|Valter Eklund Stenentreprenader AB|VE Sten AB|Delila AB|HSB Bostadsrättsförening Ektorget i Solna|Stenfirma Valter Eklund AB
Terranor AB,5591859029,2,56,Margula; David,1,1,Terranor AB
Loudden Bygg- och Fastighetsservice AB,5565480554,3,54,Rosengren; Bo Mikael,2,2,Loudden Bygg- och Fastighetsservice AB|Roseng AB
WSAB Teknik & Miljö AB,5565919973,7,56,Stormo; Pär Inge,3,1,WSAB Konsult AB|WSAB Teknik & Miljö AB|Wahlings Installationsservice Aktiebolag
Entreprenör C Eriksson Bygg AB,5565326278,3,39,Eriksson; Elias Erik,2,1,Entreprenör C Eriksson Bygg AB|Cejbe AB
Riggen Bostad AB,5569403800,3,56,Nilsson; Lars Erik,13,37,Riggen Bostad AB|Nordsvensk Filmunderhållning AB|Lillskotet AB|Norra Brofästet i Sundsvall Aktiebolag|Ö Design Aktiebolag|Nordsvensk Filmunderhållning nr.9 AB|Nordsvensk Filmunderhållning nr 7 AB|Linotech AB|Consulting & Management Holding CM AB|Riggen Fastighetsutveckling RFU AB|HYRIS Student Aktiebolag|Bostadsrättsföreningen Vinterorgeln|Hyr Rätt i Stockholm HYRIS AB
Exengo Installationskonsult AB,5568629959,5,47,Rolf; Karl Christian,1,1,Exengo Installationskonsult AB
EGH Bygg & Förvaltning AB,5566891544,4,48,Lans; Joacim Christoffer,2,0,EGH Bygg & Förvaltning AB|EGH Konsult AB
AV-Line Aktiebolag,5563115707,4,49,Svensson; Thomas Åke,2,6,AV-Line Aktiebolag|TjugoFjorton Holding AB
AV-Line Aktiebolag,5563115707,4,49,Terneborg; Dick Anders,2,5,AV-Line Aktiebolag|TjugoFjorton Holding AB
Rivkompaniet i Stockholm AB,5569957649,3,59,Leijonhufvud; Eric Gustaf,4,14,Rivkompaniet i Stockholm AB|Bostadsrättsföreningen Forellen 16|Veterinär Leijonhufvud AB|Hufvudkonsult AB
Tjuren Projektpartner AB,5567895635,3,48,Brorsson; Bengt-Erik Christian,3,3,Bull Meadow Grove & Brothers AB|Tjur Angus AB|Tjuren Projektpartner AB
Tjuren Projektpartner AB,5567895635,3,48,Majewski; Marcus Gustav,3,5,PS Occasion AB|Tjuren Projektpartner AB|EntKin AB
Upplands Stängsel AB,5566627237,4,55,Lind; Lars Magnus,3,5,Seatrout Holding AB|Upplands Stängsel AB|Staketbolaget Uppsala AB
Nyréns Arkitektkontor Aktiebolag,5562216613,8,54,Bergström; Ulrika Birgitta,2,0,Myotherapy Sjöstaden AB|Nyréns Arkitektkontor Aktiebolag
Bruske Måleri AB,5561812818,3,46,Holmgren; Hans Mikael,5,8,Bruske Måleri AB|C4 Entreprenad AB|Måleriföretagen i Sveriges Serviceaktiebolag.|Måleriföretagen i Stockholm Serviceaktiebolag|GulSvart Invest AB
Bruske Måleri AB,5561812818,3,46,Edin; Ted Oskar,2,0,Bruske Måleri AB|KBLL Måleri AB
Wester & Elsner Arkitekter AB,5566635016,5,55,Elsner; Carl Fredrik,1,6,Wester & Elsner Arkitekter AB
Wahlings Installationsservice Aktiebolag,5561019836,4,66,Stormo; Pär Inge,3,1,WSAB Konsult AB|WSAB Teknik & Miljö AB|Wahlings Installationsservice Aktiebolag
Reflex Arkitekter AB,5568139033,9,49,Testa; Marco Folke,1,2,Reflex Arkitekter AB
NDE Offshore AB,5567820807,2,42,Irvell Kristoffersson; Tomas,2,6,NDE Group AB|NDE Offshore AB
Brandkonsulten Kjell Fallqvist Aktiebolag,5563893345,7,50,Fridström; Karl Viktor Daniel,3,8,Fridström Stockholm Holding AB|Brandkonsulten Kjell Fallqvist Aktiebolag|DAMAMACHAN Holding AB
Industriaktiebolaget Ventilator,5560482688,4,56,Ogenborg; Mats Erik,2,6,Laborator Q AB|Industriaktiebolaget Ventilator
Börje Larsson och L Örnmark Målerifirma Aktiebolag,5561906081,2,46,Fors; Jan Stefan,2,4,Börje Larsson och L Örnmark Målerifirma Aktiebolag|Måleriföretagen i Stockholm Serviceaktiebolag
MEASON BYGG Aktiebolag,5562869973,3,61,Andskär; Johan Stephan,2,4,Miljö 14000 i Sverige AB|MEASON BYGG Aktiebolag
Bygg & Berglaget Stockholm AB,5567127385,3,69,Nilsson; Erik Marcus,2,1,Aktiebolaget Frijo|Bygg & Berglaget Stockholm AB
Liberi Entreprenad AB,5591781496,4,52,Svensson Granat; Johan Roger,1,6,Liberi Entreprenad AB
Luftkompaniet Sjöblom Aktiebolag,5564106929,3,54,Sjöblom; Ron Rune Christian,2,2,Luftkompaniet Sjöblom Aktiebolag|Ron Sjöblom AB
Örnsbergs El; Tele & Data Aktiebolag,5563470037,4,46,Partin; Mikael Conny,3,2,J Partin AB|Örnsbergs El; Tele & Data Aktiebolag|Partin Invest AB
Nordic Alarm Aktiebolag,5563180032,3,47,Malmgren; Jonas Erik,3,2,Nordic Alarm Aktiebolag|ISG Systems Aktiebolag|LinnoKnut Holding AB
ManKan Hiss AB,5567084883,3,48,Ekman; Thord Conny Ingvar,4,4,ManKan Hiss AB|Stockholms Hiss- & Elteknik Aktiebolag|Hisstransporter ST AB|Serendipity ES AB
Confidence Security Sweden AB,5565513057,3,57,Pettersson; Karl Gustaf Mikael,6,19,Confidence International Aktiebolag|Confidence Security Sweden AB|Confidence Sweden AB|EP Creative AB|Löthnergården Inredning & Blomster AB|Confidence International Management AB
Quality IT Solutions Stockholm AB,5567898464,4,60,Meurling; Per Vilhelm,2,10,Quality IT Solutions Stockholm AB|Nordiska villamästaren AB
Quality IT Solutions Stockholm AB,5567898464,4,60,Anoushirvani; Bahman,2,9,Quality IT Solutions Stockholm AB|Nordiska villamästaren AB
Kylmontage Redotem Aktiebolag,5561989228,4,60,Wikström; Dan Åke,3,3,Kylmontage Redotem Aktiebolag|Kylfemman AB|Å.W. Klimatuthyrning Aktiebolag
Kylmontage Redotem Aktiebolag,5561989228,4,60,Wernhammar; Mats Rikard,3,1,Kylmontage Redotem Aktiebolag|Kylettan AB|Kylfemman AB
OneCo Kraftteknik AB,5591166219,7,55,Johansson; Per Gunnar Patrik,6,12,OneCo Networks AB|OneCo Kraftteknik AB|OneCo Infra AB|OneCo Energimätning AB|Stapleton + Partners Landskapsarkitekter AB|OneCo Sverige AB
Sveab Järnväg AB,5590605910,3,51,Ahlqvist; Johan Anders Richard,2,1,Sveab Järnväg AB|J Ahlqvist Betong AB
Fahléns Bygg o Grund AB,5564122504,3,50,Fahlén; Anders,5,2,Fahléns Bygg o Grund AB|DAFA Fastighets AB|DAFA Förvaltning AB|DAFA Holding AB|DAFA Fastighetsutveckling AB
Fahléns Bygg o Grund AB,5564122504,3,50,Rutström; Dan Jonas,5,1,Fahléns Bygg o Grund AB|DAFA Fastighets AB|DAFA Förvaltning AB|DAFA Holding AB|DAFA Fastighetsutveckling AB
Uni-vent Rör AB,5566656889,2,52,Papadopoulos; Konstantinos,2,2,Y & K Co Holding AB|Uni-vent Rör AB
Sparre Vreede Jerner AB,5590580741,3,43,Vreede Lobråten; John Bastian Mac,6,5,Sparre Vreede Partners AB|Sparre Vreede Jerner AB|Sparre Vreede Engqvist AB|Sparre Vreede Engqvist Förvaltning AB|House of talent AB
Sparre Vreede Jerner AB,5590580741,3,43,Sparre; Martin Hans Christer,5,4,Sparre Vreede Partners AB|Sparre Vreede Jerner AB|Sparre Vreede Engqvist AB|Sparre Vreede Engqvist Förvaltning AB|House of talent AB
Francks Kylindustri i Stockholm AB,5564615705,3,45,Båth; Carl Daniel,1,3,Francks Kylindustri i Stockholm AB
Frentab Återvinning Aktiebolag,5564981487,3,39,Fransson; John Rolf Martin,42,67,Frentab AB|Frentab Entreprenad AB|Frentab Återvinning Aktiebolag|Frentab Maskin AB|Frentab Fastighet AB|Frentab Fastighetsutveckling AB|Skellefteå Kontoret 2 AB|Frentab Projekt 2 AB|Frentab Projekt 3 AB|Frentab Projekt 4 AB|Bostadsrättsföreningen Ösby 1 i Gustavsberg|Bostadsrättsföreningen Ösby 3 i Gustavsberg|Bostadsrättsföreningen Ösby 2 i Gustavsberg|Maskinexport Fastighets Värmdö AB|Fastighetsaktiebolaget Ösby 1:92|Bostadsrättsföreningen Stallet|Actrent Fastigheter AB|Bostadsrättsföreningen Spiltan|Bostadsrättsföreningen Stallgården|Bostadsrättsföreningen Källbrinken|Frentab Snättringe Holding AB|Defra Återvinning AB|Frentab Ösby 2 AB|Frentab Ösby 4 AB|Frentab Ösby 3 AB|Frentab Industrifastigheter AB|Frentab Ösby 1 AB|Bostadsrättsföreningen Mörtnäs Trädgård|Frentab Kil AB|JV Snättringe Södra AB|Aspvik-Näset VA Ekonomisk förening|Fastighets AB Ösby 1:81|Pasrent AB|Frentab Vallbo AB|HT Återvinning AB|Mörtnäs Projekt AB|JV Snättringe Norra AB|JV Snättringe Mellan AB|Frentab Utvecklingsfastigheter 1 AB|Bostadsrättsföreningen Ängen i Snättringe|Frentab Utvecklingsfastigheter AB|Bromacé AB
Leverans Bygg Fastighet Stockholm AB,5566989546,2,49,Lundström; Mats Roger,3,9,Trexania AB|Leverans Bygg Fastighet Stockholm AB|Columna Ekonomi & Redovisning AB
R T Inreco AB,5566038278,2,56,Bjuhr; Lars Thomas,5,5,R T Inreco AB|Ormsta Byggservice AB|Montage 1 AB|Nollelvanollelva AB|DETEA AB
FBP Bygg & Produktion AB,5566221296,2,47,Lalli; Ilpo,3,23,FBP Bygg & Produktion AB|Byggbolaget södermalm AB|FBP Stockholm AB
BYLERO AB,5564890340,7,56,Frilund; Lars Torbjörn,13,5,BYLERO AB|Projektutveckling i Roslagen AB|Fastighetsbolaget Roslagsgatan 17 AB|Fastighetsbolaget Nordkap AB|Färsna Exploatering AB|Cordis i Roslagen AB|AB Frilunds retreat|Frilunds Holding AB|Bostadsrättsföreningen Sparven 1|Nordkap Holding AB|Aman Management i Roslagen AB|Norrtälje Exploatering AB|Solbacka Trädgård Exploatering AB
Projektverkstaden AB,5568697972,3,56,Fonad; Lennart Ferenc Josef,2,2,Projektutveckling i Sverige AB|Projektverkstaden AB
Projektverkstaden AB,5568697972,3,56,Hedman; Bo Gunnar,2,2,Projektutveckling i Sverige AB|Projektverkstaden AB
Svenska Mark- och Anläggningsgruppen i Stockholm  AB,5590042718,4,44,Alexandersson; Carl Christoffer,17,6,Bodén Mark & Anläggning i Mälardalen AB|Ockelbo Kabelteknik AB|Tjällmo Grävmaskiner Aktiebolag|Svenska Mark- och Anläggningsgruppen i Stockholm  AB|Tobbes Schakt AB|Svenska Mark-och Anläggningsbolagen i Syd AB|Andreasson & Lindh Entreprenad AB|Ekängen Bygg & Mark AB|Westins Maskin AB|JMR-Entreprenad AB|HJ Hydraulik Aktiebolag|Perssons Schakt i Mitt AB|Svenska Mark- och Anläggningsbolagen i Kungsbacka AB|FUTURISTAS AB|Svenska Mark- och Anläggningsbolagen i Öst AB|Svenska Mark och Anläggningsbolagen Återvinning AB|SMA Infrastruktur AB
Plenab AB,5568403108,3,34,Plensners; Karlis Alex,5,0,Plenab AB|Södertälje Lägenhetshotell AB|Uppsala Löt 1:24 AB|Almnäs 5:34 AB|Plensners Properties AB
Stora Sköndal Bygg AB,5590553136,7,61,Andersson; Åsa Valborg,27,32,Ersta Sköndal Bräcke högskola AB|Stora Sköndal Fastighetsförvaltning AB|Stora Sköndal Bygg AB|Stora Sköndals Framtidsutveckling AB|Stora Sköndal Fastighetsprojekt AB|Stora Sköndals Holding 1 AB|Stora Sköndal tomt 2.2 AB|Stora Sköndal Holding 2a Två AB|Stora Sköndal Holding 2a Fyra AB|Stora Sköndal tomt 4.4 AB|Stora Sköndal tomt 1.3 AB|Stora Sköndal tomt 3.1 AB|Stora Sköndal tomt 3.2 AB|Stora Sköndal tomt 4.3 AB|Stora Sköndal Holding 2a Tre AB|Stora Sköndal tomt 2.3 AB|Stora Sköndal tomt 4.2 AB|Stora Sköndals Holding 3 AB|Stora Sköndal Holding 2a Ett AB|Stora Sköndal tomt 1.1 AB|Stora Sköndal tomt 1.2 AB|Stora Sköndal tomt 2.1 AB|Stora Sköndal tomt 4.1 AB|Stora Sköndal Arbetskraft AB|Stora Sköndal tomt 1.4 AB|Stora Sköndal tomt 3.4/3.5 AB|Stora Sköndals Fastighet Tomt 7 AB
NRE Sweden AB,5568351851,4,39,Frederiksen; Mark Nickolaj,8,2,NRE Sweden AB|Hägerneholm 1 AB|Bostadsrättsföreningen Talltrollet|Bostadsrättsföreningen Skogsdungen 1|NRE Kristineberg AB|NRE Sweden Projekt AB|NRE Utveckling AB|NRE Real Estate Sweden AB
TB Tyresöbyggarna Aktiebolag,5569029373,3,32,Thudin; Jean-Pierre Daniel,4,6,TB Tyresöbyggarna Aktiebolag|TB Verktyg & Maskin AB|Thudin Fastigheter AB|Thudin Holding AB
Design House Stockholm AB,5564424611,4,62,Färdig; Anders Ivar,1,2,Design House Stockholm AB
Trä och Inredningsmontage Kylteknik i Bandhagen AB,5566641394,5,51,Borg; Kenneth Torbjörn,4,5,Trä och Inredningsmontage Kylteknik i Bandhagen AB|Kyl & Watt Konsulten i Stockholm AB|Deltacool Konsult AB|KKG i Stockholm AB
ENE 1 AB,5564829025,2,50,Eriksson; Gunnar Mattias,5,13,ENE 1 AB|Ene Fastighet 1:6 AB|Ene Entreprenad AB|Ene Byggprojekt AB|Ene Fastighet Holding AB
Koncept Arkitektur och Design ÅF AB,5564962941,4,57,Nilsson; Nils Makonnen,2,4,Koncept Arkitektur och Design ÅF AB|Koncept Papa AB
Inselo Installation AB,5569652455,3,59,Skubberud; Jan-Ole,1,1,Inselo Installation AB
COMSA Sverige AB,5590157847,5,50,Briz Lorenzo; Carlos,1,1,COMSA Sverige AB
Byggsnabben i Stockholm AB,5562904002,5,53,Sjöman; Peter Erik Johan,3,3,Byggsnabben i Uppsala AB|Byggsnabben Aktiebolag|Byggsnabben i Stockholm AB
BSK Arkitekter Aktiebolag,5562786946,6,55,Söderlund; Lise-Lott,2,5,BSK Arkitekter Aktiebolag|BSK Holding AB
Aktiebolaget Oskar Jansson Plåt & Smide,5563736346,3,51,Håkansson; Tomas Mikael,4,3,AB Lågbulen|Aktiebolaget Oskar Jansson Plåt & Smide|Aktiebolaget Artur Sjöberg Smide|Itaka Holding AB
Aktiebolaget Oskar Jansson Plåt & Smide,5563736346,3,51,Sommar; Pontus Hans,4,1,AB Lågbulen|Aktiebolaget Oskar Jansson Plåt & Smide|Aktiebolaget Artur Sjöberg Smide|Itaka Holding AB
NP Gruppen Aktiebolag,5561018499,5,45,Pettersson; Patrik Oskar Mathias,7,9,P O Service Bygg & Måleri AB|NP Gruppen Aktiebolag|Front Up AB|Norrorts Plåtslageri Aktiebolag|1416 Fastigheter och konferens AB|PAPPA TAK AB|1416 Holding AB
Svenska Regmaster Aktiebolag,5563766285,4,58,Carlsson; Rolf Fredrik,1,2,Svenska Regmaster Aktiebolag
Riki Bygg AB,5568548167,3,45,Palm; Carl Nicklas Kristoffer,2,5,Bostadsrättsföreningen Näcken 25|Riki Bygg AB
Metag Aktiebolag,5563138022,3,63,Larsson; Sven Erik,5,5,Metag Aktiebolag|Ventilation & Lackboxteknik i Tyresö AB|Skolhus i Mälardalen AB|VE-Service i Tyresö Aktiebolag|Metag Holding AB
