company,id,year,net_sales,other_sales,op_profit_ebit,prof_after_net_fin_items,results,sub_unpaid_cap,fixed_assets,current_assets,assets,equity,untaxed_reserves,provisions,lt_liabilities,curr_liabilities,lia_and_equity,salar_board_ceo,royalties_board_ceo,sal_other_empl,perf_other_empl,social_exp,dividends,revenue,num_employes,net_sales_empl,pers_cost_empl,op_prof_ebitda,net_change,du_pont_model,prof_margin,gross_prof,working_cap,solidity,quick_ratio
Åhlin & Ekeroth Byggnads AB,5566847926,2013,366085,-,974,385,1833,0,8276,77247,85523,14898,3700,720,26714,39491,85523,858,-,70427,-,26126,0,366085,166,2205,587,1660,"-5,61%","1,19%","0,28%","6,90%","10,31%","20,79%","149,52%"
Nordex Sverige AB,5567569792,2015,160568,139410,-81795,-82076,-82076,0,3187,134727,137914,250,0,10429,0,127235,137914,0,-,29364,-,9462,0,299978,53,3030,733,-75546,"-82,71%","-59,31%","-50,94%","-0,92%","4,67%","0,18%","95,14%"
Siemens Gamesa Renewable Energy Aktiebolag,5590788666,2017,1135673,-,73746,72700,56732,0,8078,-,409650,56953,0,0,0,352697,409650,-,-,-,-,-,0,1135673,77,14749,646,74820,-,"18,00%","6,49%","12,81%","-31,06%","13,90%",-
Nordic Railway Construction Sverige AB,5565808846,2019,1130972,822,-138393,-139391,-141504,0,86846,318080,404926,77818,168767,1070,0,157271,404926,-,-,127250,-,64844,0,1131794,222,5094,967,-129363,"-43,50%","-34,18%","-12,24%","19,31%","14,22%","51,73%","202,25%"
Derome Hus AB,5562509223,2019,1126732,6420,125090,121228,77668,0,201170,694847,896017,426969,100881,28406,115900,223861,896017,1202,0,41577,0,21125,0,1133152,76,14825,896,125248,"-13,93%","13,98%","11,12%","8,23%","41,80%","56,43%","44,78%"
BAB bygg AB,5566089669,2017,807985,14404,32891,32602,14245,0,36489,200741,237230,45771,1110,3818,5112,181419,237230,-,-,103402,0,40664,0,822389,267,3026,557,34648,-,"13,86%","4,07%","26,42%","2,39%","19,29%","110,34%"
Magnolia Bostad AB,5567977078,2015,875722,152592,357113,307284,306720,0,340931,1546181,1887111,677198,92969,2095,840715,274134,1887111,6414,785,12214,2554,4800,0,1028314,23,38075,1111,366626,"523,11%","19,06%","41,07%","100,00%","145,26%","35,89%","147,21%"
Logistic Contractor AB,5569386963,2019,0,-,-5,-5,0,0,0,55,55,50,0,0,0,5,55,0,-,0,-,0,0,0,0,-,-,-5,-,-,-,-,-,"90,91%","1100,00%"
MVB Syd AB,5560761214,2013,863447,-,83966,86320,32696,0,8214,272349,280563,61258,62998,1720,0,154587,280563,1157,-,80362,-,30471,0,863447,219,3943,511,85207,"78,68%","30,77%","10,00%","10,74%","13,64%","39,35%","176,18%"
Nåiden Bygg Aktiebolag,5563264216,2014,920230,1670,34961,57229,48451,0,71293,180854,252146,70232,0,587,4080,177248,252146,1704,-,63499,-,22649,25000,921900,158,5824,593,35685,"71,01%","22,76%","6,24%","30,71%","0,39%","27,85%","102,03%"
Åhlin & Ekeroth Byggnads AB,5566847926,2012,387835,81,6334,6001,5224,0,7305,102673,109977,14832,4750,290,31724,58382,109977,1263,420,67445,-,26540,0,387916,165,2351,577,7108,"0,38%","5,82%","1,65%","7,37%","11,42%","16,67%","139,14%"
Nordex Sverige AB,5567569792,2014,928655,248852,-29688,-31982,-31982,0,5810,185956,191766,72662,0,6209,0,112894,191766,0,-,28699,-,10477,0,1177507,39,23812,1005,-26770,"32,68%","-15,48%","-3,20%","6,49%","7,87%","37,89%","156,33%"
Nordic Railway Construction Sverige AB,5565808846,2018,2001775,796,104024,102297,-5451,0,86281,738302,824583,219322,166654,527,0,438080,824583,1514,-,145351,-,64496,0,2002571,247,8104,930,112233,"32,42%","12,69%","5,23%","23,55%","15,00%","42,36%","168,53%"
Derome Hus AB,5562509223,2018,1309025,2753,174757,176701,144075,0,228311,633403,861714,469301,98843,24079,55087,214404,861714,1104,-,35662,-,17983,120000,1311778,69,18971,853,174913,"-6,80%","20,70%","13,63%","9,22%","32,01%","63,41%","62,91%"
Sector Alarm AB,5565971081,2019,1000940,127726,296611,297292,181515,0,807747,287884,1095632,192354,609311,0,0,293968,1095632,2187,0,68793,-,30151,0,1128666,118,8483,982,474156,"5,25%","27,31%","29,89%","83,11%","-0,61%","60,93%","97,93%"
BAB bygg AB,5566089669,2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,-,-,-,-,-,-,-
Magnolia Bostad AB,5567977078,2014,140541,-,47332,29804,29196,0,123544,668845,792389,253417,0,169,494453,44350,792389,1657,-,4698,-,3082,0,140541,8,17568,695,48731,"-2,11%","6,40%","36,11%","100,00%","444,35%","31,98%","551,55%"
MVB Syd AB,5560761214,2012,483232,-,29889,32895,6284,0,8247,312706,320953,28562,66001,1718,0,224672,320953,354,-,71983,-,29592,0,483232,191,2530,534,31167,"6,63%","10,26%","6,81%","7,87%","18,22%","24,05%","139,18%"
Nåiden Bygg Aktiebolag,5563264216,2013,538129,983,41895,45961,27866,0,99975,128832,228807,46780,51223,1177,4259,125367,228807,1920,0,61864,-,22598,25000,539112,165,3261,561,42600,"22,17%","20,17%","8,58%","8,25%","0,64%","36,94%","102,76%"
Åhlin & Ekeroth Byggnads AB,5566847926,2011,386379,51,20135,20608,15374,0,7449,76027,83476,14546,5980,620,2611,59720,83476,1342,390,69868,-,27184,0,386430,172,2246,572,20920,"11,67%","24,79%","5,36%","12,23%","4,22%","22,71%","104,56%"
Nordex Sverige AB,5567569792,2013,699933,15680,-66239,-66379,-76379,0,7711,132418,140128,645,0,201,0,139283,140128,-,-,23671,-,8616,0,715613,39,17947,828,-63364,"-1,74%","-47,20%","-9,45%","2,71%","-0,98%","0,46%","77,53%"
Nordic Railway Construction Sverige AB,5565808846,2017,1511730,6538,215147,214999,98031,0,91404,631177,722581,224773,182588,596,0,314624,722581,1965,-,120223,-,54616,0,1518268,224,6749,837,222883,"94,38%","29,99%","14,33%","100,00%","20,94%","50,82%","200,61%"
Derome Hus AB,5562509223,2017,1404561,1150,252427,264930,190964,0,116265,716533,832798,425226,82975,20314,33500,270783,832798,744,0,31255,0,15352,100000,1405711,61,23026,823,252836,"29,54%","32,10%","19,03%","19,42%","31,74%","58,83%","152,17%"
Sector Alarm AB,5565971081,2018,951010,181582,271999,270543,135219,0,845660,213233,1058893,232839,532626,0,0,293429,1058893,2011,-,67743,-,27745,222000,1132592,116,8198,974,440383,"12,17%","25,71%","28,63%","82,32%","-8,43%","61,22%","72,67%"
BAB bygg AB,5566089669,2007,437098,774,20454,18387,6605,0,36790,121458,158248,16106,9889,3323,35701,93229,158248,3282,-,37105,-,23912,0,437872,114,3834,564,25212,"198,37%","13,32%","4,82%","19,58%","6,46%","10,18%","90,69%"
Magnolia Bostad AB,5567977078,2013,143576,-,23710,20510,20518,0,84307,285389,369696,190063,0,0,150130,29503,369696,-,-,3660,-,1485,0,143576,7,20511,792,24663,"3683,29%","7,24%","18,65%","100,00%","178,22%","51,41%","256,86%"
MVB Syd AB,5560761214,2011,453186,-,23973,23739,9879,0,8066,305946,314013,22278,62284,1626,0,227825,314013,85,-,67264,-,35931,0,453186,195,2324,530,25119,"-26,42%","7,56%","5,24%","6,95%","17,24%","21,71%","134,29%"
Nåiden Bygg Aktiebolag,5563264216,2012,440486,984,17636,27680,20822,0,74140,106350,180490,31414,45197,699,4438,98742,180490,1752,-,56565,-,20436,12500,441470,161,2736,517,18329,"23,26%","15,54%","6,37%","9,69%","1,73%","35,86%","107,70%"
Åhlin & Ekeroth Byggnads AB,5566847926,2010,346001,7,14423,14776,10667,0,8287,79579,87866,14354,6460,200,0,66852,87866,1172,390,62398,-,23822,0,346008,170,2035,514,15209,-,"16,86%","4,28%","11,18%","3,68%","21,75%","119,04%"
Nordex Sverige AB,5567569792,2012,712292,3070,-23188,-23420,-26359,0,14016,132588,146604,26023,0,1630,0,118951,146604,0,-,14922,-,4870,0,715362,29,24562,682,-20733,"79,45%","-15,79%","-3,25%","3,67%","1,91%","17,75%","99,53%"
Nordic Railway Construction Sverige AB,5565808846,2016,777725,385,69183,65826,33335,0,60774,173707,234481,50400,78430,308,83,105260,234481,1169,-,42282,-,19548,0,778110,59,13182,1141,72849,"164,97%","29,67%","8,95%","100,00%","8,80%","47,58%","165,03%"
Derome Hus AB,5562509223,2016,1084235,3768,105029,115389,79978,0,90085,455550,545635,274262,37468,18925,40300,174680,545635,1741,-,25561,-,12121,40000,1088003,55,19713,784,105396,"13,82%","21,63%","10,88%","32,08%","25,90%","55,62%","122,96%"
Sector Alarm AB,5565971081,2017,847865,140385,224078,222407,38221,0,820285,326812,1147098,379550,426412,0,0,341136,1147098,1875,147,45790,-,22696,281930,988250,101,8395,846,378133,"16,16%","19,54%","26,43%","82,06%","-1,69%","62,08%","95,80%"
BAB bygg AB,5566089669,2006,146496,-,11013,10629,5381,0,23491,53166,76658,13964,4806,3566,13922,40399,76658,1567,-,20987,-,8726,0,146496,71,2063,441,14968,"32,79%","14,55%","7,61%","18,06%","8,71%","18,22%","109,24%"
Magnolia Bostad AB,5567977078,2012,3795,-,-11508,-11841,-11997,0,188903,90260,279163,169490,0,10,80703,28961,279163,-,-,3534,-,1343,0,3795,6,633,832,-8414,"1481,25%","-3,44%","-252,96%","44,87%","1615,26%","60,71%","244,05%"
MVB Syd AB,5560761214,2010,615872,-,78249,71401,30653,0,7973,244407,252381,52399,55297,2012,0,142673,252381,115,-,61256,-,28849,40000,615872,176,3499,513,79497,-,"28,30%","11,60%","14,03%","16,52%","36,91%","171,31%"
Nåiden Bygg Aktiebolag,5563264216,2011,357375,182,11210,12105,6689,0,66482,85134,151616,23093,43381,1221,0,83922,151616,1744,-,46145,-,18261,12500,357557,134,2667,525,11730,"-29,60%","8,03%","3,41%","-1,60%","0,34%","36,32%","101,44%"
Nordex Sverige AB,5567569792,2011,396930,5783,-33015,-32653,-24053,0,17955,147288,165243,382,0,1393,0,163468,165243,1306,-,10824,-,4369,0,402713,22,18042,750,-30766,"34,42%","-19,74%","-8,22%","4,32%","-4,08%","0,23%","86,22%"
Nordic Railway Construction Sverige AB,5565808846,2015,293518,2009,12938,14912,8043,0,66738,87829,154567,48163,58132,0,579,47693,154567,270,-,23296,-,9484,0,295527,40,7338,883,16008,"-32,43%","9,73%","5,12%","100,00%","13,67%","60,50%","184,15%"
Derome Hus AB,5562509223,2015,952571,11571,44213,49872,49970,0,46766,542385,589151,234284,14532,18174,166715,155446,589151,1571,-,20732,-,10001,40000,964142,48,19845,738,44523,"98,24%","9,24%","5,72%","17,92%","40,62%","41,69%","85,38%"
Kärnhem Bostadsproduktion AB,5566533922,2019,1113146,-,45045,44540,3451,0,20791,906598,927389,215787,0,20668,0,690934,927389,-,-,10247,-,4871,0,1113146,16,69572,970,45053,"91,07%","4,87%","4,05%","100,00%","19,37%","23,27%","65,78%"
Bravida Prenad AB,5564541315,2019,1126663,-,97803,97616,21156,0,4511,516652,521163,65271,10757,12223,0,432912,521163,0,0,330426,10993,131429,0,1126663,739,1525,641,103506,"11,58%","18,80%","8,70%","62,39%","7,43%","14,13%","116,99%"
Sector Alarm AB,5565971081,2016,729933,176055,148336,143677,-3111,0,821428,172602,994030,341329,330105,0,0,322596,994030,3048,756,47544,-,20915,0,905988,92,7934,877,290984,"17,88%","14,92%","20,32%","77,07%","-20,55%","60,24%","53,50%"
BAB bygg AB,5566089669,2005,110318,-,6143,6000,3745,0,22998,33596,56593,9383,1505,3875,15017,26812,56593,1314,-,11054,-,5194,0,110318,63,1751,279,7568,"96,42%","11,09%","5,69%","13,15%","6,15%","16,58%","93,71%"
Magnolia Bostad AB,5567977078,2011,240,99,-10223,22110,22110,0,113128,77253,190381,158739,0,10,14882,16751,190381,0,-,2287,-,809,0,339,4,60,801,-7125,-,"12,65%","10038,33%","100,00%","25209,17%","83,38%","461,18%"
Nåiden Bygg Aktiebolag,5563264216,2010,507610,1003,43522,44190,23914,0,51391,89465,140856,38904,40893,869,0,60191,140856,1608,-,41920,-,17554,22500,508613,111,4573,591,44202,-,"31,45%","8,73%","31,21%","5,77%","49,02%","132,37%"
Nordex Sverige AB,5567569792,2010,295285,-,-16684,-16664,-12293,0,11112,136539,147651,8435,0,4717,0,134499,147651,1427,-,10689,-,3219,0,295285,17,17370,903,-14696,-,"-11,26%","-5,63%","11,11%","0,69%","5,71%","97,43%"
Nordic Railway Construction Sverige AB,5565808846,2014,434375,152,59839,60793,34148,0,27667,137426,165093,64187,53840,0,0,47066,165093,3957,-,22166,-,9330,33200,434527,55,7898,701,63089,"-17,93%","36,87%","14,01%","100,00%","20,80%","64,32%","291,99%"
Derome Hus AB,5562509223,2014,480507,5318,21029,13715,18637,0,42071,540800,582871,194314,15330,17305,154447,201475,582871,1472,-,18473,-,9294,10000,485825,44,10921,712,21921,"35,05%","3,71%","4,51%","10,69%","70,62%","35,39%","29,27%"
Kärnhem Bostadsproduktion AB,5566533922,2018,582584,-,56694,56398,43910,0,22028,696612,718640,212337,0,14458,0,491845,718640,-,-,8154,-,4385,0,582584,18,32366,718,56702,"-21,55%","7,89%","9,73%","100,00%","35,15%","29,55%","89,86%"
Bravida Prenad AB,5564541315,2018,1009737,-,81001,80910,-3576,0,8346,431766,440112,44115,904,8047,0,387046,440112,-,-,303581,-,117979,0,1009737,700,1442,614,86500,"-1,38%","18,45%","8,04%","63,96%","4,43%","10,18%","108,79%"
Sector Alarm AB,5565971081,2015,619193,172202,6819,-6195,-2071,0,799393,121149,920542,344440,198910,0,0,377193,920542,3754,-,35665,-,15092,0,791395,80,7740,773,141343,"49,93%","0,74%","1,10%","75,15%","-41,35%","54,27%","32,12%"
BAB bygg AB,5566089669,2004,56164,-,4746,4840,3387,0,1264,21948,23211,6239,100,173,467,16233,23211,781,-,7528,-,3415,0,56164,28,2006,419,5206,-,"20,93%","8,65%","15,64%","10,18%","26,88%","124,47%"
Magnolia Bostad AB,5567977078,2019,128843,6288,-8655,802,3198,0,124120,83727,207847,136612,0,1928,24676,44615,207847,1315,-,17280,-,7853,0,135131,62,2078,441,-5497,-,"1,03%","1,67%","40,79%","30,36%","65,73%","168,69%"
Nordic Railway Construction Sverige AB,5565808846,2013,529264,114,63004,64136,34910,0,29263,112432,141695,45639,36737,0,490,58829,141695,2851,-,22042,-,10284,15600,529378,71,7454,537,64841,"190,59%","45,42%","12,16%","100,00%","10,13%","52,43%","191,12%"
Derome Hus AB,5562509223,2013,355792,4566,11827,2756,5717,0,40811,505417,546228,175677,25026,14587,226790,104148,546228,827,-,18248,-,8484,0,360358,43,8274,694,12755,"-36,44%","2,29%","3,52%","8,93%","112,78%","35,74%","44,07%"
Kärnhem Bostadsproduktion AB,5566533922,2017,742628,-,114721,114281,89114,0,104906,593729,698635,168427,0,13721,0,516487,698635,-,-,9231,-,4962,0,742628,18,41257,816,114727,"83,32%","16,42%","15,45%","100,00%","10,40%","24,11%","65,40%"
Bravida Prenad AB,5564541315,2017,1023854,-,71642,66067,-10342,0,12856,444868,457724,48164,2447,4345,0,402768,457724,-,-,281661,-,110916,0,1023854,668,1533,596,77428,"11,55%","14,46%","6,46%","57,47%","4,11%","10,94%","107,75%"
Sector Alarm AB,5565971081,2014,412984,123690,28753,19936,-1533,0,781902,73963,855865,81511,127272,0,0,647082,855865,2383,-,19597,-,11302,60000,536674,59,7000,754,73672,"50,23%","3,36%","6,97%","75,88%","-138,78%","21,12%","11,43%"
BAB bygg AB,5566089669,2019,192259,383,-325,-229,701,0,13042,42889,55931,424,8951,2650,0,43906,55931,640,-,26094,-,9045,0,192642,78,2465,479,105,"47,08%","-0,30%","-0,09%","24,11%","-0,53%","12,55%","97,15%"
Nordic Railway Construction Sverige AB,5565808846,2012,182134,1,29245,29592,16552,0,27125,70323,97448,26728,17373,0,1186,52161,97448,3106,-,21542,-,9708,16000,182135,62,2938,623,31104,"6,80%","30,72%","16,44%","100,00%","9,97%","40,57%","134,82%"
Derome Hus AB,5562509223,2012,559797,4496,17885,6251,27199,0,41729,515811,557540,169960,23758,14010,260187,89625,557540,783,-,21685,-,9821,0,564293,53,10562,658,19026,"28,45%","3,37%","3,36%","30,63%","76,13%","33,62%","93,95%"
Kärnhem Bostadsproduktion AB,5566533922,2016,405110,-,44800,44802,29476,0,27878,456460,484338,79313,0,13724,0,391301,484338,0,-,6790,-,3206,0,405110,15,27007,683,44800,"8,79%","9,25%","11,06%","100,00%","16,08%","16,38%","39,72%"
Eric Andersson Gruppen AB,5562873967,2019,1110994,14307,19135,17687,12563,0,163605,344315,507920,274971,0,36608,3965,192376,507920,9105,0,133756,0,70333,0,1125301,273,4070,781,33576,"-1,38%","3,91%","1,79%","7,06%","13,68%","54,14%","178,98%"
Byggnadsaktiebolaget Tornstaden,5566586573,2019,1077288,38,126883,149784,122064,0,2026,485509,487535,287947,0,5365,0,194223,487535,1268,0,43921,0,20567,0,1077326,93,11584,798,126883,"-6,81%","30,74%","13,91%","19,94%","27,04%","59,06%","249,98%"
Bravida Prenad AB,5564541315,2016,917836,-,64760,64758,-5415,0,26697,417234,443931,58506,4623,2985,0,377817,443931,0,-,267918,-,107357,0,917836,666,1378,573,70774,"0,83%","14,61%","7,07%","100,00%","4,29%","13,99%","107,43%"
Sector Alarm AB,5565971081,2013,274895,61010,6039,-120274,-106481,0,394560,42459,437019,133043,48057,0,0,255919,437019,2202,-,18048,-,10093,50000,335905,50,5498,704,37317,"14,15%","-27,21%","-43,26%","80,20%","-77,65%","39,02%","16,59%"
BAB bygg AB,5566089669,2018,130716,-,3651,3670,1640,0,428,34325,34753,5801,7467,0,0,21485,34753,1024,0,18326,0,6647,4000,130716,64,2042,406,3886,-,"10,59%","2,82%","7,31%","9,82%","32,53%","159,30%"
Nordic Railway Construction Sverige AB,5565808846,2011,170544,-,18933,18537,10226,0,12832,60765,73597,16177,10291,0,1882,45247,73597,2780,-,19071,-,7747,6000,170544,63,2707,555,20843,"35,12%","25,83%","11,15%","54,24%","9,10%","32,29%","134,30%"
Derome Hus AB,5562509223,2011,435798,13857,20316,15007,11071,0,43405,589979,633384,142761,19910,13326,308465,148922,633384,639,-,31794,-,13935,0,449655,82,5315,600,21579,"5,90%","3,84%","5,59%","-30,09%","101,21%","24,86%","45,52%"
Kärnhem Bostadsproduktion AB,5566533922,2015,372388,-,21737,47925,26985,0,19509,317892,337401,49837,0,9712,11000,266852,337401,-,-,5157,-,2212,0,372388,11,33853,692,21753,"7,42%","14,21%","12,88%","100,00%","13,71%","14,77%","32,53%"
Eric Andersson Gruppen AB,5562873967,2018,1126567,4772,7786,7599,5775,0,191851,321959,513810,278380,0,32093,10411,192926,513810,8608,-,146766,-,71550,0,1131339,325,3466,698,16212,"7,46%","1,91%","0,87%","6,63%","11,45%","54,18%","165,78%"
Byggnadsaktiebolaget Tornstaden,5566586573,2018,1155981,-,108716,127108,102391,0,1945,419927,421872,231883,0,5750,0,184239,421872,1194,-,41747,-,19512,0,1155981,94,12298,753,108716,"19,17%","30,13%","11,00%","16,59%","20,39%","54,97%","227,93%"
Bravida Prenad AB,5564541315,2015,910317,-,47284,30632,-21143,0,34058,411830,445888,63921,5472,2205,0,374290,445888,0,0,281174,3951,100571,0,910317,675,1349,573,52428,"21,66%","6,88%","3,37%","100,00%","4,12%","15,29%","106,66%"
ASSA ABLOY Entrance Systems Sweden AB,5560049057,2019,1074716,-,40375,37794,-842,0,935,270154,271089,45683,0,74568,0,150838,271089,1524,-,201397,-,82730,0,1074716,406,2647,704,40938,"12,56%","14,90%","3,76%","16,12%","11,10%","16,85%","130,85%"
Sector Alarm AB,5565971081,2012,240829,53215,511,19224,18835,0,187152,32977,220129,28843,67499,0,0,123787,220129,1722,-,15122,-,7022,18800,294044,38,6338,742,27253,"12,74%","9,05%","8,27%","75,85%","-37,71%","35,70%","26,64%"
Nordic Railway Construction Sverige AB,5565808846,2010,126221,86,9965,9809,5116,0,6762,32632,39394,14150,5713,0,2578,16953,39394,2136,-,15035,-,5812,8200,126307,58,2176,480,11156,-,"25,33%","7,91%","39,08%","12,42%","46,61%","190,11%"
Derome Hus AB,5562509223,2010,411502,17437,14585,12518,8926,0,44674,362097,406771,137218,18849,12942,119913,117849,406771,733,0,26375,0,11649,0,428939,70,5879,588,15895,-,"3,77%","3,72%","2,98%","59,36%","37,15%","48,08%"
Kärnhem Bostadsproduktion AB,5566533922,2014,346670,-,22278,22288,8931,0,19684,190136,209821,22852,0,2432,11000,173536,209821,0,-,2834,-,1197,0,346670,7,49524,588,22297,"326,50%","10,62%","6,43%","100,00%","4,79%","10,89%","39,88%"
Eric Andersson Gruppen AB,5562873967,2017,1048344,7704,5598,8306,28,0,215645,307496,523141,288607,0,30541,10693,193300,523141,8109,0,146538,-,64311,0,1056048,305,3437,718,5598,"7,69%","1,87%","0,94%","7,04%","10,89%","55,17%","130,27%"
Byggnadsaktiebolaget Tornstaden,5566586573,2017,970033,-,71733,90011,73792,0,965,410228,411193,181193,0,4850,0,225150,411193,846,-,39921,-,18131,0,970033,91,10660,720,71752,"66,86%","21,89%","9,28%","15,35%","19,08%","44,07%","182,20%"
Bravida Prenad AB,5564541315,2014,748224,-,42099,42525,-3700,0,28393,343284,371677,85064,963,2235,0,283415,371677,0,-,247490,-,71379,0,748224,528,1417,611,43429,"10,74%","11,45%","5,69%","63,04%","8,00%","23,09%","116,93%"
ASSA ABLOY Entrance Systems Sweden AB,5560049057,2018,954816,-,34726,32276,-1730,0,814,288789,289603,37550,0,69669,0,182384,289603,1406,103,173784,-,74995,0,954816,344,2776,727,35223,"68,95%","12,00%","3,64%","15,10%","11,14%","12,97%","120,02%"
Sector Alarm AB,5565971081,2011,213606,44045,1333,16387,15634,0,166880,53983,220862,25708,67109,0,0,128044,220862,1597,0,11859,0,5683,15700,257651,38,5621,635,24491,"8,62%","7,91%","8,18%","73,87%","-34,67%","34,03%","42,16%"
Kärnhem Bostadsproduktion AB,5566533922,2013,81283,-,-9645,7019,7019,0,634,95138,95773,11019,0,3827,0,80926,95773,0,0,1622,0,741,0,81283,4,20321,597,-9626,"11,62%","7,34%","8,64%","100,00%","17,48%","11,51%","23,60%"
Eric Andersson Gruppen AB,5562873967,2016,973510,2745,6973,4979,585,0,212582,317604,530186,296579,0,27545,10414,195648,530186,8265,-,132902,-,62839,0,976255,290,3357,703,27733,"17,40%","1,53%","0,83%","7,30%","12,53%","55,94%","136,34%"
Byggnadsaktiebolaget Tornstaden,5566586573,2016,581338,-,42072,49948,40183,0,1099,255457,256556,138201,0,2900,0,115455,256556,1513,-,41330,-,18941,0,581338,99,5872,698,42091,"10,52%","19,48%","8,60%","20,87%","24,08%","53,87%","221,26%"
Bravida Prenad AB,5564541315,2013,675655,-,40314,41176,-3641,0,5478,310676,316154,58764,11867,2230,0,243293,316154,2065,2065,226478,-,82496,0,675655,521,1297,604,41220,"-2,82%","13,06%","6,11%","60,02%","9,97%","21,51%","123,54%"
ASSA ABLOY Entrance Systems Sweden AB,5560049057,2017,565136,-,19874,19780,37,0,555,147137,147692,8177,0,6308,0,133207,147692,1358,-,100347,-,45452,0,565136,197,2869,747,20039,"9,16%","13,47%","3,52%","12,60%","2,46%","5,54%","76,68%"
Sector Alarm AB,5565971081,2010,196660,40615,3034,16182,13282,0,163094,40129,203223,23474,66355,0,0,113393,203223,1656,0,11312,0,5333,13400,237275,31,6344,726,24152,-,"8,40%","8,68%","74,87%","-37,25%","35,61%","35,39%"
