company,id,status,actual_status,remark,default_date
Sjöbackens Transport & Entreprenad AB,5592295371,aktivt,aktivt,,
RÖRSERVICE K RINGBERG AB,5592215684,aktivt,aktivt,,
Åredalens Fritidsutveckling AB,5567532840,inaktivt,Registrerad,Konkurs inledd,2020-03-03
Andreas Olsson AB,5592483720,aktivt,aktivt,,
Fredriks Maskin & Entreprenad AB,5592384431,aktivt,aktivt,,
Nicklas Lindgrens Bygg AB,5592253545,aktivt,aktivt,,
KN Björnrike AB,5592323025,aktivt,aktivt,,
Boije Bygg AB,5592476955,aktivt,aktivt,,
Josec AB,5592389448,aktivt,aktivt,,
Mats Olsson Entreprenad AB,5591437248,aktivt,aktivt,,
Reko Bygg Jämtland AB,5592314826,aktivt,aktivt,,
JÄMTLANDS ENERGI & KLIMATTEKNIK AB,5592437627,aktivt,aktivt,,
Entremark AB,5592520935,aktivt,aktivt,,
Z Mur och Fasad AB,5592822646,aktivt,aktivt,,
Låskompetens i Jämtland AB,5592824071,aktivt,aktivt,,
Dalvem Projekt AB,5591219844,aktivt,aktivt,,
Idun Konsult AB,5592336225,aktivt,aktivt,,
TZ Elteknik AB,5592544836,aktivt,aktivt,,
Fire Safety Nordic Östersund AB,5592323629,aktivt,aktivt,,
Hägra Golv AB,5592534480,aktivt,aktivt,,
Svedares Entreprenad AB,5592541162,aktivt,aktivt,,
Edison Electric AB,5592469216,aktivt,aktivt,,
TH:s spårteknik och utbildning AB,5592482326,aktivt,aktivt,,
B Mikaelsson Entreprenad AB,5592370679,aktivt,aktivt,,
Lomans Montage och Event AB,5592593551,aktivt,aktivt,,
Jens Johansson Bygg i Sveg AB,5592442460,aktivt,aktivt,,
Ekonstrutektur AB,5592565856,aktivt,aktivt,,
Backmans Mark & Betong AB,5592531163,aktivt,aktivt,,
Handöl Bygg AB,5592425960,aktivt,aktivt,,
Hållbart Bygg Jarske AB,5592584105,aktivt,aktivt,,
Jobela AB,5592550114,aktivt,aktivt,,
KL Ramsells AB,5592461304,aktivt,aktivt,,
CASPA Consulting AB,5592580731,aktivt,aktivt,,
Pen Paper Pine AB,5592503535,aktivt,aktivt,,
funäsfjällens bygg & fjällservice AB,5592538127,aktivt,aktivt,,
Bergared & Högtomt Invest AB,5591734172,aktivt,aktivt,,
Tännäs bygg och skog AB,5592636129,aktivt,aktivt,,
Åredalens Skog & Mark AB,5592558307,aktivt,aktivt,,
Seppas Entreprenad AB,5592601222,aktivt,aktivt,,
Utkälen Bygg AB,5592542319,aktivt,aktivt,,
KHenrikssonbygg AB,5592560113,aktivt,aktivt,,
H:son bygg entreprenad AB,5592597891,aktivt,aktivt,,
Benny Olsson Entreprenad AB,5592493281,aktivt,aktivt,,
Pejova AB,5592645583,aktivt,aktivt,,
Rådsund AB,5592663677,aktivt,aktivt,,
Linde Entreprenad i Jämtland AB,5592605066,aktivt,aktivt,,
S.P Björkebaum AB,5592697725,aktivt,aktivt,,
Åslunds Bygg & Allservice AB,5592232804,aktivt,aktivt,,
JL kakelugnar & murhantverk AB,5592596570,aktivt,aktivt,,
Aspåsnäset Bygg AB,5592588650,aktivt,aktivt,,
Byggservice i Optand AB,5592536238,aktivt,aktivt,,
NT Elservice AB,5592758931,aktivt,aktivt,,
Lundgrens VVS AB,5592717002,aktivt,aktivt,,
Dangre AB,5592771249,aktivt,aktivt,,
P.F Gräv AB,5592748478,aktivt,aktivt,,
ALJosef Byggteknik AB,5592742828,aktivt,aktivt,,
The Måler i Åre AB,5592745367,aktivt,aktivt,,
JN Byggservice AB,5592739204,aktivt,aktivt,,
Klingerslåtten Bygg AB,5592766470,aktivt,aktivt,,
Oskar Nordgren Bygg AB,5592739170,aktivt,aktivt,,
McEinar AB,5592767627,aktivt,aktivt,,
Molander Entreprenad AB,5592682701,aktivt,aktivt,,
TG's Byggfirma i Östersund AB,5592737869,aktivt,aktivt,,
Grollen Byggteknik AB,5592478167,aktivt,aktivt,,
PVK Montage i Östersund AB,5592714355,aktivt,aktivt,,
CW Handkraft AB,5592771603,aktivt,aktivt,,
TE Transport AB,5592659709,aktivt,aktivt,,
FJK Group AB,5592602311,aktivt,aktivt,,
Håsjö måleri AB,5591881650,aktivt,aktivt,,
Eoel Jämtland AB,5592752926,aktivt,aktivt,,
Lokal services in Åre AB,5592787732,aktivt,aktivt,,
DocTorp AB,5592508526,aktivt,aktivt,,
Attacus Entreprenad Stockholm AB,5592737844,aktivt,aktivt,,
Tobias Nilsson Jord & Skog AB,5592810112,aktivt,aktivt,,
Storsjöhus Byggkomponenter AB,5590688155,aktivt,aktivt,,
IKEA of Sweden AB,5560747551,aktivt,aktivt,,
Kärnhem Bostadsproduktion AB,5566533922,aktivt,aktivt,,
ByggUt-Dahlström Byggutveckling AB,5566227061,aktivt,aktivt,,
Oryx Holding AB,5565994463,aktivt,aktivt,,
Lagans Byggnads Aktiebolag,5564917408,aktivt,aktivt,,
Dynacon Construction AB,5567724751,aktivt,aktivt,,
GBJ Bygg AB,5566384110,aktivt,aktivt,,
Älmby Entreprenad Aktiebolag,5561465336,aktivt,aktivt,,
GBJ Bostadsutveckling AB,5569746729,aktivt,aktivt,,
GBJ Construction AB,5569387318,aktivt,aktivt,,
Prefabsystem Entreprenad Syd AB,5590115746,aktivt,aktivt,,
Gustav R. Johansson Aktiebolag,5560630450,aktivt,aktivt,,
Granflo Bygg Aktiebolag,5562703156,aktivt,aktivt,,
Ömangruppen Svenska AB,5564183522,aktivt,aktivt,,
Lars Jönsson Byggtjänst Aktiebolag,5562966399,aktivt,aktivt,,
Wexnet Aktiebolag,5569239444,aktivt,aktivt,,
VÄRENDS ENTREPRENAD Aktiebolag,5564490273,aktivt,aktivt,,
GBJ Bygg i Jönköping AB,5590112875,aktivt,aktivt,,
Cretec AB,5590333711,aktivt,aktivt,,
Gustav R. Johansson Entreprenad AB,5566589197,aktivt,aktivt,,
Mark och Miljö i Ljungby Aktiebolag,5564650595,aktivt,aktivt,,
Åseda Värme & Sanitet AB,5567362545,aktivt,aktivt,,
Maskin & Mekan i Växjö AB,5565123493,aktivt,aktivt,,
J.K.S Golv i Växjö AB,5565250536,aktivt,aktivt,,
Cretec Växjö AB,5590112024,aktivt,aktivt,,
MIB Nordic AB,5566583620,aktivt,aktivt,,
VA-Teknik Scandinavia Aktiebolag,5562831973,aktivt,aktivt,,
Växjö Elmontage AB,5565225983,aktivt,aktivt,,
Elinstallationer Ullsand; Bengtsson AB,5566699509,aktivt,aktivt,,
Aktiebolaget Hallabro Elektriska,5560553066,aktivt,aktivt,,
Thimsfors VVS & Oljeservice Aktiebolag,5564891231,aktivt,aktivt,,
Consid S5 AB,5566271887,aktivt,aktivt,,
Växjö Färg och Måleri AB,5566486709,aktivt,aktivt,,
MGBYGG i Småland AB,5567517718,aktivt,aktivt,,
Sandbäckens Rör i Växjö AB,5565966818,aktivt,aktivt,,
JTD Fiber AB,5568546286,aktivt,aktivt,,
Lindås Gräv Aktiebolag,5564422755,aktivt,aktivt,,
GBJ Bygg Kalmarsund AB,5567611560,aktivt,aktivt,,
JonCon Bygg AB,5566490925,aktivt,aktivt,,
INBEGO AB,5562941558,aktivt,aktivt,,
Widings Elektriska AB,5567474514,aktivt,aktivt,,
FB Construction AB,5569205627,aktivt,aktivt,,
3K Bygg i Markaryd AB,5567888366,aktivt,aktivt,,
Cerax Construction AB,5591074579,aktivt,aktivt,,
Ny-Be Byggentreprenad AB,5560958562,aktivt,aktivt,,
Kronobergs Kylteknik Aktiebolag,5562784925,aktivt,aktivt,,
Ljungby Golv Aktiebolag,5563092948,aktivt,aktivt,,
Liljegrens Entreprenad Aktiebolag,5560492893,aktivt,aktivt,,
Inge Lindahls Gräv Aktiebolag,5564108222,aktivt,aktivt,,
BiWi Bygg AB,5565805644,aktivt,aktivt,,
DT Betong och Byggentreprenad AB,5567245179,aktivt,aktivt,,
Bröderna Almarssons Åkeri Aktiebolag,5561063602,aktivt,aktivt,,
Åseda Eltjänst Aktiebolag,5562050640,aktivt,aktivt,,
PMJ Glas & Metall AB,5564565835,aktivt,aktivt,,
Ohlssons Rör i Ljungby Aktiebolag,5561270645,aktivt,aktivt,,
BBM Golv & Bad AB,5565897484,aktivt,aktivt,,
Korpalycke Bygg Aktiebolag,5563319549,aktivt,aktivt,,
Växjö Färg & Tapet Aktiebolag,5560986613,aktivt,aktivt,,
Kronobergs Tak AB,5565211819,aktivt,aktivt,,
Ronetts Bygg Aktiebolag,5567146260,aktivt,aktivt,,
Norden Construction AB,5592026677,aktivt,aktivt,,
ELTT Eltjänst Elteknik AB,5567072425,aktivt,aktivt,,
Pool Sweden AB,5569629297,aktivt,aktivt,,
J Å Johannessons Bygg Aktiebolag,5563845253,aktivt,aktivt,,
Service- & Klimatförbättringar                    Christer Sjösten Aktiebolag,5563623791,aktivt,aktivt,,
Lennartssons El och Fastighetsservice Aktiebolag,5562748540,aktivt,aktivt,,
Lektum Fastigheter Bygg AB,5566120373,aktivt,aktivt,,
Combi Montage i Lammhult Aktiebolag,5562861889,aktivt,aktivt,,
Betong & Utemiljö i Växjö AB,5568861685,aktivt,aktivt,,
L-G C Isolering AB,5563296507,aktivt,aktivt,,
Markservice i Växjö Aktiebolag,5564428547,aktivt,aktivt,,
Söders Olja & Rör Aktiebolag,5561991893,aktivt,aktivt,,
Eijes Gräv Aktiebolag,5563814002,aktivt,aktivt,,
Wäxjö Plåt och Montage AB,5567810097,aktivt,aktivt,,
Lagadalens Maskin AB,5566951579,aktivt,aktivt,,
Hamiltone AB,5590169941,aktivt,aktivt,,
BYGG & VVS Specialisten i Älmhult AB,5567694574,aktivt,aktivt,,
Plåtservice Entreprenad i Växjö AB,5565582003,aktivt,aktivt,,
Rör-Center i Ljungby Aktiebolag,5561670307,aktivt,aktivt,,
Cooee Design AB,5567198915,aktivt,aktivt,,
Peab Asfaltfräsning Aktiebolag,5591964191,aktivt,aktivt,,
Triator Brand & Säkerhetsteknik AB,5567779169,aktivt,aktivt,,
Växjö Inredningsmiljö Aktiebolag,5564613833,aktivt,aktivt,,
Aktiebolaget Qvistgaards Snickerier,5568145378,aktivt,aktivt,,
Hantverksfabriken i Växjö AB,5567256390,aktivt,aktivt,,
R S Maskiner Aktiebolag,5563174548,aktivt,aktivt,,
JSS Tjänst AB,5590109491,aktivt,aktivt,,
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,aktivt,aktivt,,
Eltjänst Älmhult AB,5566386487,aktivt,aktivt,,
PREMON AB,5591322523,aktivt,aktivt,,
VMV i Växjö AB,5567325658,aktivt,aktivt,,
Ömangruppen AB,5566196936,aktivt,aktivt,,
KylTech i Växjö AB,5565549143,aktivt,aktivt,,
Hagbloms Måleri Aktiebolag,5562349166,aktivt,aktivt,,
Golvgruppen i Växjö AB,5566009733,aktivt,aktivt,,
Åke Carlsson Hissteknik Aktiebolag,5564838703,aktivt,aktivt,,
Ryds Glas Växjö AB,5567431456,aktivt,aktivt,,
Carl-Magnus Entreprenad AB,5568387681,aktivt,aktivt,,
Ljungby Schakt AB,5569259186,aktivt,aktivt,,
Ronny Vidigsson Gräv AB,5568326143,aktivt,aktivt,,
Greenpipe of Sweden AB,5566946108,aktivt,aktivt,,
GSTerm AB,5567239073,aktivt,aktivt,,
Lindstam.Broman.Elgström.arkitekt AB,5563682565,aktivt,aktivt,,
4 man's El Aktiebolag,5566114855,aktivt,aktivt,,
Ventilationsservice i Växjö AB,5565393708,aktivt,aktivt,,
Kuno Salomonssons Bygg och Trädgård AB,5567132864,aktivt,aktivt,,
Elservice Strömsnäsbruk-Markaryd AB,5567248561,aktivt,aktivt,,
G & B i Rottne Aktiebolag,5564141421,aktivt,aktivt,,
Kjellssons Trä & Bygg Aktiebolag,5562919745,aktivt,aktivt,,
NALO Ventilation Aktiebolag,5564048972,aktivt,aktivt,,
AP-DP BYGG AB,5568064140,aktivt,aktivt,,
PRODECA BYGG & MONTAGE AB,5590482666,inaktivt,Registrerad,Konkurs inledd,2020-03-09
BTC; Brand Tekniskt Center AB,5565858072,aktivt,aktivt,,
HAGA TAK AB,5569204992,aktivt,aktivt,,
Wexiö Installations Tjänst AB,5567967087,aktivt,aktivt,,
Alvesta Elinstallationer AB,5563981652,aktivt,aktivt,,
Elmiers Bygg AB,5569452302,aktivt,aktivt,,
Ljungby Ventilation Aktiebolag,5562249028,aktivt,aktivt,,
HusBygg & Fastighet i Sverige AB,5569423923,aktivt,aktivt,,
Byggteknik i Ljungby AB,5567085666,aktivt,aktivt,,
Smarta hem i Sverige AB,5569710683,aktivt,aktivt,,
Växjö Eltjänst AB,5567521140,aktivt,aktivt,,
Horn & Granfällan Bygg AB,5568606379,aktivt,aktivt,,
CBA Entreprenad AB,5568256852,aktivt,aktivt,,
GB Karlssons Brunnsborrning AB,5590731864,aktivt,aktivt,,
BN Schakt AB,5564469483,aktivt,aktivt,,
Sandbergs Rör i Urshult AB,5566444500,aktivt,aktivt,,
Mysebo Bygg AB,5591182679,aktivt,aktivt,,
Rail Solutions Scandinavia AB,5590994777,aktivt,aktivt,,
BOJS i Lidhult AB,5565997532,aktivt,aktivt,,
Sebbe's Mark & Belysning AB,5569575540,aktivt,aktivt,,
Inserv AB,5590954581,aktivt,aktivt,,
Växjö Elementmontage AB,5565876405,aktivt,aktivt,,
Pehrsco Aktiebolag,5565287991,aktivt,aktivt,,
Södregårds Rör & Maskin Aktiebolag,5564056819,aktivt,aktivt,,
UBE Borrning AB,5565496329,aktivt,aktivt,,
Alstermo VVS AB,5569643124,aktivt,aktivt,,
P M Emanuelssons Byggservice AB,5566095518,aktivt,aktivt,,
Kåralycke Entreprenad AB,5567585244,aktivt,aktivt,,
Benestad Entreprenad AB,5569293060,aktivt,aktivt,,
Team PTL AB,5566112594,aktivt,aktivt,,
Takrekond i Småland AB,5565352415,aktivt,aktivt,,
Vislanda Rörtjänst AB,5569750911,aktivt,aktivt,,
Arkitektbolaget Kronoberg Aktiebolag,5564543006,aktivt,aktivt,,
F Hanssons Bygg AB,5568937261,aktivt,aktivt,,
Ture Palmqvist VVS Aktiebolag,5561623439,aktivt,aktivt,,
Alstermo Entreprenad AB,5561579540,aktivt,aktivt,,
Linccon Construction AB,5591792220,aktivt,aktivt,,
Joncon Måleri AB,5569139164,aktivt,aktivt,,
Ugglehult LGJ AB,5591267884,aktivt,aktivt,,
Ljungby Elservice AB,5568387103,aktivt,aktivt,,
Löske AB,5568065287,aktivt,aktivt,,
Tak & Montage i Åseda AB,5567610869,aktivt,aktivt,,
Spårmaskiner i Småland AB,5567328629,aktivt,aktivt,,
BYGG TEKNISKA GRUPPEN TOMAS PIVORAS AB,5567830657,inaktivt,Registrerad,Konkurs inledd,2020-03-02
Fönsteringenjören i Sverige AB,5591342034,aktivt,aktivt,,
Daniel Svenssons Bygg AB,5568142151,aktivt,aktivt,,
WASK i Växjö AB,5566402854,aktivt,aktivt,,
Tomas Persson Bygg i Moheda AB,5567948442,aktivt,aktivt,,
Bernhardsson Bygg Aktiebolag,5568418718,aktivt,aktivt,,
Diö Elektriska AB,5564679198,aktivt,aktivt,,
Karlsson i Ljungby VVS AB,5568141039,aktivt,aktivt,,
SkyMap Innovations AB,5569186025,aktivt,aktivt,,
Erik Andrén Bygg i Växjö AB,5590116488,aktivt,aktivt,,
Åkerby Entreprenad AB,5566949813,aktivt,aktivt,,
JS Plåtslageri AB,5567633564,aktivt,aktivt,,
A T I Byggtjänst Aktiebolag,5562095025,aktivt,aktivt,,
Aktiebolaget Råsmarks El,5563411791,aktivt,aktivt,,
Lars Westling Bygg AB,5567202790,aktivt,aktivt,,
Värends Glas AB,5569800492,aktivt,aktivt,,
Mark & Entreprenad i Växjö AB,5568721632,aktivt,aktivt,,
TMG - Tingsryds Måleri & Golv AB,5562479229,aktivt,aktivt,,
VVS Kompaniet i Älmhult AB,5569647539,aktivt,aktivt,,
Ljungby Borr o Energiteknik AB,5566378377,aktivt,aktivt,,
Markaryds Takläggnings Aktiebolag,5561624015,aktivt,aktivt,,
RELAX Ventilerade Badrum Alvesta AB,5568509607,aktivt,aktivt,,
Alvesta Fasadrenovering AB,5566073176,aktivt,aktivt,,
Aktivel i Växjö Aktiebolag,5566360813,aktivt,aktivt,,
PF Borrteknik AB,5569490963,aktivt,aktivt,,
Pool & Spa Växjö AB,5563727121,aktivt,aktivt,,
Växjö Plåtslageri i Gårdsby AB,5567188163,aktivt,aktivt,,
M Björknerts Klimatteknik AB,5565009346,aktivt,aktivt,,
PeHå i Växjö AB,5567298574,aktivt,aktivt,,
Hovmantorps Byggservice Aktiebolag,5564306586,aktivt,aktivt,,
STC Ventilation AB,5568561822,aktivt,aktivt,,
Linds Bygg i Vittsjö AB,5565680088,aktivt,aktivt,,
Bröderna Foros Gräv & Schakt AB,5569630501,aktivt,aktivt,,
3 Kyl & Vent. Aktiebolag,5566839246,aktivt,aktivt,,
Moheda El AB,5565385118,aktivt,aktivt,,
Rävemåla Vatten & Värme R. Stålered AB,5568997331,aktivt,aktivt,,
Skogsbergs Maskin AB,5567351860,aktivt,aktivt,,
Toruz AB,5569457798,aktivt,aktivt,,
Entramo AB,5566098918,aktivt,aktivt,,
Interiörmontage i Älmhult AB,5591672695,aktivt,aktivt,,
Kronobergs Undertak AB,5569420101,aktivt,aktivt,,
JS Bygg & Anläggning i Växjö AB,5590863964,aktivt,aktivt,,
Lenhovda Värme & Sanitet Aktiebolag,5564427648,aktivt,aktivt,,
Ekmans Specialisolering Aktiebolag,5562973981,aktivt,aktivt,,
JLB Bygg AB,5568030182,aktivt,aktivt,,
STV i Växjö AB,5566242599,aktivt,aktivt,,
Rörmokeriet i Växjö AB,5566217211,aktivt,aktivt,,
Sydsprinkler AB,5565881413,aktivt,aktivt,,
Henrik's Plåt & Montage Aktiebolag,5567442230,aktivt,aktivt,,
Öjaby Byggnads Aktiebolag,5561501957,aktivt,aktivt,,
Lidhults Rör AB,5568713233,aktivt,aktivt,,
Plattsättarna i Växjö AB,5568917099,aktivt,aktivt,,
A & R Axelssons Bygg Aktiebolag,5564791738,aktivt,aktivt,,
Tingsryds Stängsel AB,5565945150,aktivt,aktivt,,
Lagan Elteknik AB,5591197610,aktivt,aktivt,,
Thörnqvist Måleri AB,5590687611,aktivt,aktivt,,
ST-Vent Aktiebolag,5564896768,aktivt,aktivt,,
Multi Entreprenad i Växjö AB,5566365044,aktivt,aktivt,,
Trädgårdstjänst i Växjö Aktiebolag,5560653007,aktivt,aktivt,,
Telesystem i Växjö AB,5566850029,aktivt,aktivt,,
P&P Golv & Måleri Aktiebolag,5569178113,aktivt,aktivt,,
Jerrys Brunnsborrning AB,5568448145,aktivt,aktivt,,
Arkadius Vård- och fastighetstjänst Aktiebolag,5567139059,aktivt,aktivt,,
Lennart Peterssons Grus & Åkeri AB,5567039887,aktivt,aktivt,,
Växjö ByggFog AB,5567044259,aktivt,aktivt,,
Smålands VVS-installationer AB,5568362742,aktivt,aktivt,,
Plåtcenter i Ljungby Aktiebolag,5563394997,aktivt,aktivt,,
John Törnqvist Måleri och Golv AB,5590063037,aktivt,aktivt,,
Alstermo Byggservice AB,5567645964,aktivt,aktivt,,
Walfridssons Rör AB,5569959041,aktivt,aktivt,,
Växjö Snickartjänst AB,5569167017,aktivt,aktivt,,
Marhults Bygg Aktiebolag,5564552163,aktivt,aktivt,,
Rolf Johanssons Schakt & Transport Aktiebolag,5563498780,aktivt,aktivt,,
Håkan Svenssons Rör Aktiebolag,5569902959,aktivt,aktivt,,
Linnek bygg & konstruktion AB,5566492509,aktivt,aktivt,,
HABI Fastigheter AB,5563953958,aktivt,aktivt,,
Mjäryds Elmontage Aktiebolag,5565881827,aktivt,aktivt,,
Jens Skärbring Teknik AB,5569552416,aktivt,aktivt,,
G. Tropp Hiss & El AB,5565474409,aktivt,aktivt,,
Alvesta Byggnadsaktiebolag,5561615906,aktivt,aktivt,,
Älmeboda Bygg Aktiebolag,5561504837,aktivt,aktivt,,
HÄGGS PLÅT Aktiebolag,5563936912,aktivt,aktivt,,
Trehörna Entreprenad AB,5590867882,aktivt,aktivt,,
Elteam Svensson AB,5569080152,aktivt,aktivt,,
Karlström & Christensen Bygg AB,5561304097,aktivt,aktivt,,
T Lundgren Service AB,5567974927,aktivt,aktivt,,
Tolg Bygg AB,5567282602,aktivt,aktivt,,
LAGAN GOLV,9290014373,aktivt,aktivt,,
Epic Teknikens Hus ekonomisk förening,7696322333,aktivt,aktivt,,
ByggnadsAutomation i Växjö AB,5568795644,aktivt,aktivt,,
R Fastén Bygg Kommanditbolag,9697674027,aktivt,aktivt,,
Kaxholmen 3 AB,5591930127,aktivt,aktivt,,
Marthendal AB,5591972285,aktivt,aktivt,,
Elinstallationer i Lenhovda AB,5568513880,aktivt,aktivt,,
Åkessons Rörteknik AB,5568759236,aktivt,aktivt,,
Kronobergsmurarna AB,5591207609,aktivt,aktivt,,
VÄXTECH AB,5591299416,aktivt,aktivt,,
Hjortsberga Måleri & Golv AB,5590368469,aktivt,aktivt,,
Göte Karlssons Brunnsborrning Aktiebolag,5564053147,aktivt,aktivt,,
J.B. Elmontage Aktiebolag,5562022193,aktivt,aktivt,,
MJ Bergsprängning AB,5564954781,aktivt,aktivt,,
Fältströms Bygg & Marktjänst AB,5568966500,aktivt,aktivt,,
SN Undertaksservice i Växjö AB,5568392376,aktivt,aktivt,,
Michael Ströms Bygg AB,5590502646,aktivt,aktivt,,
Adam Sund Bygg AB,5590916903,aktivt,aktivt,,
EMAX Minigräv AB,5566523725,aktivt,aktivt,,
E-J Städ i Kronoberg AB,5591219752,aktivt,aktivt,,
Kronobergs Kran AB,5567973614,aktivt,aktivt,,
Staffan och Bo RÖR AB,5567319388,aktivt,aktivt,,
U Forsbergs Gräv AB,5568844301,aktivt,aktivt,,
Lindahl & Kjellman Entreprenad AB,5569623704,aktivt,aktivt,,
Arnuddens Byggnadsvaror Leif Johansson            Byggaktiebolag,5563029387,aktivt,aktivt,,
Byggmästare Eric Gunnarsson Aktiebolag,5564764529,aktivt,aktivt,,
Fyhrlunds VVS AB,5568008246,aktivt,aktivt,,
Sweden Demolition i Väckelsång AB,5590848254,aktivt,aktivt,,
Kronobergs Mark AB,5590011838,aktivt,aktivt,,
Anläggningsaktiebolaget Farm i Åkerö,5563024388,aktivt,aktivt,,
Gerth:s Elinstallationer Växjö Aktiebolag,5562912286,aktivt,aktivt,,
BiWi Plattsättning AB,5590980677,aktivt,aktivt,,
Fredrik Stensson Bygg AB,5591658942,aktivt,aktivt,,
Martin & Co Konstruktion AB,5590400411,aktivt,aktivt,,
Elbyrån Roland Aldenhamn Aktiebolag,5564137882,aktivt,aktivt,,
Jonas & Magnus Måleri AB,5567498430,aktivt,aktivt,,
Mattias Gustafssons Måleri AB,5569553802,aktivt,aktivt,,
Erik Andrén El i Växjö AB,5568538879,aktivt,aktivt,,
Mikis El AB,5567901656,aktivt,aktivt,,
Dalen Lerike Bygg AB,5568005309,aktivt,aktivt,,
SnickarHasses Byggservice AB,5567320212,aktivt,aktivt,,
Linnébygdens Plåtslageri AB,5566704150,aktivt,aktivt,,
Andreas och Kristian Bygg i Braås AB,5569888133,aktivt,aktivt,,
Per Magnus Bygg AB,5567516637,aktivt,aktivt,,
Växjö Izo-Isolering Aktiebolag,5561660266,aktivt,aktivt,,
Lodestål Bygg AB,5563839330,aktivt,aktivt,,
Säkerhetstjänst i Markaryd AB,5566853205,aktivt,aktivt,,
Glasrikets Måleri & Färg AB,5565203121,aktivt,aktivt,,
Smålands Grundteknik AB,5569504037,aktivt,aktivt,,
Ingelstad Gräv&markarbete AB,5568420912,aktivt,aktivt,,
Kalvsviks Elektriska AB,5567362404,aktivt,aktivt,,
Engs Gräv Lidnäs AB,5591219075,aktivt,aktivt,,
Sydsvensk Golvslipning AB,5565908422,aktivt,aktivt,,
Växjö EL & Säkerhet AB,5569467599,aktivt,aktivt,,
J T Wahlbergs Bygg i Åseda Aktiebolag,5565002739,aktivt,aktivt,,
C.Carlson Konsult i Växjö AB,5565464079,aktivt,aktivt,,
FP Mark & Entreprenad AB,5591383350,aktivt,aktivt,,
Bengt Nilssons Gräv Aktiebolag,5561697474,aktivt,aktivt,,
Mixment Aktiebolag,5562540954,aktivt,aktivt,,
Växjö Måleriservice AB,5590458278,aktivt,aktivt,,
Bergmans VVS i Växjö AB,5561597310,aktivt,aktivt,,
Växjö VVS Montage AB,5590093893,aktivt,aktivt,,
TJ Montage AB,5568466451,aktivt,aktivt,,
Br Nilssons Plåtslageri AB,5569305765,aktivt,aktivt,,
Klockans El och Hantverk AB,5569800344,aktivt,aktivt,,
Svetsansvarig i Sverige AB,5564202207,aktivt,aktivt,,
Kånna schakt AB,5590420765,aktivt,aktivt,,
RaCa Bygg och Entreprenad AB,5590444765,aktivt,aktivt,,
NyBe Plåt AB,5590688478,aktivt,aktivt,,
Installationsteknik VVS i Kronoberg AB,5569845679,aktivt,aktivt,,
TOPAC Licenssvets & VVS AB,5567130314,aktivt,aktivt,,
Per Lundström Bygg AB,5568344690,aktivt,aktivt,,
KKS-Service i Kronoberg AB,5567422943,aktivt,aktivt,,
Sandlan invest AB,5568701816,inaktivt,Registrerad,Konkurs inledd,2020-07-08
Gurras Gräv AB,5569121220,aktivt,aktivt,,
Egon Karlssons Rörfirma Aktiebolag,5561121574,aktivt,aktivt,,
Lammhults El AB,5591304851,aktivt,aktivt,,
Bygga Bo i Växjö AB,5562014471,aktivt,aktivt,,
Lundås Bygg AB,5591125413,aktivt,aktivt,,
Ikonett AB,5591845655,aktivt,aktivt,,
Altan dk AB,5591196463,aktivt,aktivt,,
Brandels Golvtjänst AB,5565989554,aktivt,aktivt,,
Växjö El-Produkt Aktiebolag,5563372878,aktivt,aktivt,,
Holmers Bygg & Montage Uppvidinge AB,5568466428,aktivt,aktivt,,
Furuby Bygg Aktiebolag,5568809767,aktivt,aktivt,,
Idekulla Byggservice AB,5567531354,aktivt,aktivt,,
Nuisma måleri AB,5569279622,aktivt,aktivt,,
SYDISOLERING AB,5567850192,aktivt,aktivt,,
Bygg BKBis Aktiebolag,5590462171,aktivt,aktivt,,
